Receiving Node ID, Transmitting Node ID, RSSI (dBm)
rxID, txID, rssi
6,5,-57
6,2,-99
6,7,-57
6,0,-76
6,7,-57
6,0,-76
6,7,-57
6,5,-57
6,0,-74
6,5,-57
6,2,-98
6,5,-57
6,2,-99
6,0,-75
6,5,-57
6,2,-98
6,7,-57
6,4,-56
6,7,-57
6,5,-57
6,2,-98
6,2,-98
6,5,-57
6,2,-98
6,4,-56
6,0,-78
6,7,-57
6,0,-77
6,5,-57
6,0,-78
6,5,-56
6,2,-99
6,2,-99
6,5,-57
6,2,-99
6,7,-56
6,4,-56
6,7,-56
6,5,-57
6,2,-99
6,2,-99
6,4,-56
6,7,-56
6,5,-57
6,2,-98
6,4,-56
6,0,-77
6,0,-78
6,0,-78
6,0,-78
6,5,-56
6,0,-79
6,2,-98
6,1,-99
6,5,-57
6,2,-98
6,4,-57
6,0,-84
6,7,-56
6,5,-57
6,5,-57
6,1,-98
6,2,-94
6,4,-56
6,7,-56
6,5,-57
6,5,-57
6,2,-98
6,1,-98
6,4,-56
6,7,-56
6,0,-78
6,0,-78
6,5,-57
6,0,-77
6,2,-98
6,2,-98
6,1,-99
6,5,-56
6,2,-99
6,4,-56
6,0,-81
6,5,-57
6,0,-77
6,2,-99
6,1,-98
6,2,-99
6,4,-56
6,7,-56
6,5,-57
6,5,-57
6,2,-100
6,1,-98
6,4,-57
6,0,-76
6,0,-75
6,5,-57
6,0,-76
6,0,-76
6,2,-99
6,7,-56
6,5,-57
6,2,-100
6,7,-56
6,4,-56
6,0,-73
6,5,-57
6,0,-74
6,2,-100
6,7,-56
6,1,-98
6,2,-100
6,7,-56
6,5,-57
6,2,-100
6,1,-99
6,0,-76
6,0,-75
6,5,-57
6,0,-75
6,0,-74
6,2,-99
6,2,-99
6,7,-56
6,1,-98
6,5,-58
6,2,-100
6,7,-56
6,4,-56
6,5,-57
6,0,-74
6,2,-99
6,2,-99
6,7,-56
6,5,-57
6,2,-99
6,4,-56
6,0,-73
6,5,-57
6,0,-73
6,0,-74
6,7,-56
6,2,-99
6,5,-57
6,2,-99
6,7,-56
6,0,-73
6,0,-79
6,5,-57
6,0,-75
6,7,-56
6,1,-98
6,2,-99
6,7,-56
6,5,-57
6,1,-99
6,4,-56
6,5,-57
6,0,-76
6,0,-76
6,2,-99
6,2,-99
6,7,-57
6,5,-57
6,5,-57
6,0,-75
6,2,-99
6,2,-99
6,7,-57
6,0,-75
6,5,-57
6,1,-99
6,4,-58
6,5,-57
6,5,-57
6,2,-99
6,0,-73
6,2,-98
6,2,-98
6,5,-57
6,5,-57
6,5,-57
6,0,-74
6,0,-73
6,5,-58
6,0,-73
6,2,-99
6,5,-56
6,5,-57
6,2,-99
6,0,-74
6,1,-99
6,5,-57
6,5,-57
6,2,-95
6,7,-56
6,2,-93
6,2,-100
6,7,-57
6,1,-97
6,1,-98
6,7,-57
6,1,-97
6,5,-56
6,1,-98
6,5,-57
6,5,-57
6,2,-98
6,7,-57
6,2,-98
6,2,-98
6,7,-57
6,0,-75
6,5,-57
6,2,-99
6,7,-57
6,2,-98
6,7,-57
6,2,-99
6,1,-98
6,4,-56
6,0,-75
6,1,-99
6,1,-99
6,0,-75
6,0,-75
6,2,-98
6,7,-57
6,2,-98
6,7,-57
6,5,-57
6,2,-98
6,4,-56
6,4,-57
6,7,-56
6,0,-78
6,2,-99
6,7,-57
6,4,-56
6,2,-99
6,1,-98
6,5,-57
6,4,-56
6,0,-79
6,7,-57
6,7,-57
6,1,-98
6,0,-76
6,2,-99
6,7,-57
6,4,-56
6,4,-56
6,5,-57
6,0,-78
6,5,-57
6,2,-98
6,4,-56
6,7,-57
6,5,-57
6,2,-98
6,7,-56
6,4,-56
6,5,-57
6,4,-56
6,1,-98
6,0,-79
6,2,-99
6,5,-57
6,0,-77
6,2,-98
6,4,-56
6,7,-57
6,2,-98
6,4,-56
6,7,-57
6,0,-78
6,5,-57
6,4,-56
6,4,-58
6,7,-57
6,5,-57
6,0,-77
6,2,-98
6,7,-57
6,4,-56
6,0,-78
6,5,-57
6,0,-78
6,2,-98
6,0,-77
6,4,-56
6,2,-99
6,4,-56
6,7,-57
6,4,-56
6,2,-98
6,0,-77
6,4,-56
6,4,-57
6,2,-99
6,5,-57
6,0,-82
6,2,-98
6,7,-56
6,5,-57
6,4,-56
6,7,-56
6,0,-83
6,0,-78
6,0,-78
6,4,-56
6,4,-56
6,4,-57
6,5,-57
6,0,-81
6,2,-100
6,4,-57
6,7,-56
6,1,-98
6,0,-80
6,0,-80
6,4,-56
6,2,-99
6,7,-56
6,4,-56
6,1,-98
6,7,-57
6,1,-98
6,4,-56
6,4,-56
6,2,-99
6,4,-57
6,5,-57
6,0,-73
6,2,-99
6,4,-57
6,7,-56
6,5,-57
6,0,-73
6,4,-57
6,0,-75
6,7,-56
6,1,-98
6,0,-79
6,4,-57
6,7,-56
6,1,-99
6,0,-77
6,4,-57
6,4,-57
6,4,-57
6,7,-56
6,7,-56
6,5,-57
6,0,-80
6,4,-56
6,7,-56
6,0,-79
6,4,-56
6,0,-80
6,7,-56
6,1,-99
6,0,-77
6,4,-57
6,0,-77
6,4,-57
6,4,-57
6,7,-56
6,7,-56
6,5,-58
6,0,-79
6,0,-78
6,4,-56
6,4,-56
6,7,-56
6,7,-56
6,0,-79
6,4,-56
6,7,-56
6,0,-80
6,4,-56
6,0,-82
6,7,-56
6,4,-57
6,2,-98
6,2,-98
6,5,-57
6,2,-98
6,5,-57
6,1,-99
6,7,-56
6,4,-57
6,4,-57
6,2,-98
6,2,-98
6,7,-55
6,4,-57
6,5,-57
6,7,-56
6,4,-57
6,7,-56
6,2,-99
6,1,-99
6,7,-56
6,1,-98
6,5,-57
6,7,-56
6,4,-57
6,4,-57
6,2,-98
6,1,-99
6,5,-57
6,7,-56
6,1,-98
6,4,-57
6,5,-57
6,7,-56
6,4,-57
6,5,-58
6,7,-56
6,2,-99
6,2,-99
6,1,-99
6,5,-57
6,2,-98
6,1,-98
6,1,-100
6,1,-101
7,2,-99
7,4,-56
7,5,-65
7,4,-56
7,6,-57
7,4,-56
7,2,-85
7,5,-66
7,5,-66
7,6,-57
7,2,-86
7,4,-56
7,2,-86
7,5,-66
7,6,-56
7,6,-56
7,2,-86
7,2,-85
7,4,-58
7,5,-66
7,4,-57
7,2,-85
7,6,-57
7,1,-103
7,6,-57
7,2,-85
7,0,-74
7,4,-57
7,6,-57
7,2,-86
7,5,-66
7,6,-56
7,1,-103
7,2,-85
7,2,-86
7,5,-66
7,6,-58
7,1,-102
7,4,-56
7,5,-66
7,6,-57
7,1,-103
7,2,-85
7,0,-76
7,5,-66
7,6,-57
7,2,-85
7,5,-66
7,6,-57
7,2,-85
7,0,-76
7,5,-66
7,2,-86
7,4,-57
7,5,-66
7,4,-57
7,5,-66
7,1,-102
7,6,-56
7,6,-57
7,5,-66
7,2,-85
7,0,-76
7,5,-66
7,6,-58
7,6,-57
7,0,-76
7,6,-57
7,2,-85
7,0,-77
7,5,-66
7,2,-85
7,5,-66
7,5,-65
7,6,-58
7,6,-58
7,5,-66
7,2,-86
7,0,-76
7,6,-57
7,0,-77
7,6,-57
7,5,-65
7,2,-85
7,5,-66
7,5,-66
7,6,-57
7,6,-57
7,4,-58
7,2,-85
7,0,-76
7,5,-66
7,6,-57
7,6,-57
7,4,-58
7,5,-66
7,6,-57
7,4,-56
7,0,-77
7,5,-66
7,6,-57
7,5,-66
7,5,-66
7,6,-57
7,4,-56
7,4,-56
7,5,-66
7,6,-57
7,2,-85
7,5,-66
7,6,-57
7,6,-57
7,4,-57
7,5,-66
7,6,-57
7,4,-57
7,0,-78
7,5,-65
7,6,-58
7,5,-67
7,5,-66
7,6,-58
7,1,-105
7,5,-66
7,6,-56
7,5,-67
7,6,-57
7,4,-56
7,4,-56
7,6,-58
7,2,-86
7,6,-56
7,1,-100
7,0,-79
7,5,-67
7,6,-57
7,5,-66
7,5,-66
7,1,-103
7,5,-66
7,6,-57
7,5,-66
7,6,-57
7,4,-56
7,6,-57
7,5,-66
7,6,-57
7,4,-56
7,6,-57
7,5,-66
7,6,-57
7,5,-66
7,5,-66
7,6,-57
7,5,-66
7,6,-57
7,0,-81
7,5,-66
7,6,-56
7,5,-66
7,6,-57
7,4,-56
7,6,-58
7,5,-66
7,6,-57
7,0,-79
7,0,-80
7,6,-56
7,5,-66
7,0,-80
7,6,-58
7,5,-67
7,6,-57
7,2,-85
7,0,-82
7,5,-66
7,4,-56
7,6,-56
7,4,-56
7,6,-56
7,5,-67
7,6,-57
7,0,-81
7,0,-81
7,0,-81
7,6,-56
7,5,-67
7,0,-81
7,2,-86
7,2,-85
7,6,-57
7,5,-67
7,6,-56
7,2,-85
7,0,-80
7,0,-79
7,5,-67
7,2,-85
7,2,-85
7,6,-56
7,2,-85
7,5,-67
7,4,-56
7,6,-57
7,5,-67
7,0,-80
7,0,-79
7,6,-57
7,5,-66
7,0,-76
7,2,-85
7,2,-86
7,6,-56
7,5,-67
7,1,-103
7,0,-76
7,5,-67
7,6,-56
7,2,-85
7,2,-85
7,6,-57
7,2,-85
7,0,-78
7,5,-67
7,6,-57
7,6,-57
7,5,-67
7,0,-76
7,0,-76
7,0,-76
7,2,-86
7,6,-56
7,5,-67
7,2,-85
7,1,-103
7,0,-80
7,1,-103
7,6,-56
7,5,-67
7,4,-58
7,0,-78
7,5,-67
7,6,-58
7,1,-103
7,2,-86
7,2,-85
7,1,-103
7,0,-79
7,5,-66
7,6,-57
7,6,-57
7,5,-67
7,6,-56
7,0,-76
7,0,-77
7,2,-85
7,5,-67
7,2,-85
7,1,-103
7,0,-78
7,6,-56
7,5,-67
7,4,-56
7,2,-85
7,1,-103
7,0,-76
7,1,-103
7,6,-57
7,5,-67
7,4,-56
7,0,-76
7,5,-67
7,6,-56
7,1,-102
7,2,-85
7,2,-85
7,1,-103
7,0,-75
7,4,-58
7,6,-57
7,6,-56
7,0,-77
7,2,-86
7,0,-77
7,4,-58
7,2,-86
7,1,-102
7,6,-56
7,5,-66
7,4,-58
7,2,-86
7,1,-103
7,0,-76
7,1,-103
7,6,-57
7,0,-76
7,2,-85
7,5,-66
7,6,-57
7,2,-86
7,1,-103
7,0,-77
7,5,-66
7,1,-103
7,6,-58
7,0,-76
7,2,-85
7,4,-56
7,2,-86
7,1,-103
7,0,-77
7,2,-85
7,1,-103
7,1,-103
7,6,-57
7,0,-76
7,2,-85
7,4,-57
7,6,-57
7,2,-85
7,1,-102
7,6,-57
7,0,-77
7,4,-56
7,6,-57
7,6,-57
7,0,-75
7,0,-74
7,2,-88
7,0,-75
7,2,-88
7,1,-106
7,0,-75
7,2,-90
7,1,-107
7,0,-76
7,6,-57
7,1,-108
7,2,-91
7,4,-58
7,1,-103
7,6,-56
7,0,-75
7,4,-56
7,6,-56
7,6,-57
7,2,-85
7,6,-57
7,0,-76
7,1,-103
7,0,-76
7,1,-103
7,0,-76
7,2,-85
7,1,-104
7,0,-77
7,4,-58
7,1,-104
7,5,-66
7,2,-85
7,6,-56
7,0,-76
7,1,-103
7,2,-86
7,4,-58
7,5,-66
7,5,-66
7,6,-56
7,1,-103
7,4,-56
7,5,-66
7,6,-57
7,2,-86
7,6,-56
7,0,-78
7,1,-103
7,0,-77
7,2,-85
7,0,-76
7,1,-103
7,2,-85
7,4,-56
7,5,-67
7,4,-57
7,5,-66
7,2,-85
7,6,-56
7,0,-78
7,1,-103
7,2,-86
7,4,-56
7,5,-66
7,4,-56
7,5,-66
7,6,-57
7,0,-79
7,2,-85
7,5,-66
7,6,-57
7,2,-86
7,0,-77
7,1,-103
7,0,-77
7,1,-103
7,0,-77
7,2,-86
7,4,-58
7,2,-86
7,4,-56
7,4,-58
7,5,-66
7,5,-65
7,1,-103
7,6,-57
7,0,-80
7,1,-103
7,2,-86
7,4,-58
7,5,-66
7,4,-58
7,5,-66
7,5,-66
7,0,-80
7,2,-86
7,5,-66
7,0,-79
7,0,-78
7,1,-103
7,0,-79
7,4,-56
7,2,-86
7,4,-58
7,2,-86
7,4,-56
7,4,-58
7,5,-66
7,5,-67
7,5,-67
7,2,-86
7,0,-77
7,0,-77
7,1,-103
7,4,-56
7,4,-58
7,5,-66
7,5,-66
7,6,-57
7,2,-86
7,5,-66
7,6,-57
7,0,-77
7,0,-77
7,2,-86
7,4,-56
7,2,-86
7,4,-58
7,4,-58
7,5,-67
7,5,-67
7,5,-66
7,2,-86
7,0,-78
7,0,-78
7,4,-56
7,4,-58
7,5,-67
7,0,-79
7,2,-86
7,0,-78
7,2,-86
7,4,-56
7,2,-86
7,4,-56
7,4,-58
7,5,-67
7,2,-86
7,0,-75
7,0,-76
7,2,-86
7,5,-66
7,4,-56
7,5,-66
7,0,-74
7,0,-76
7,2,-86
7,4,-57
7,1,-104
7,1,-104
7,4,-56
7,1,-104
7,5,-67
7,4,-56
7,5,-67
7,5,-67
7,1,-104
7,1,-104
7,6,-57
7,0,-78
7,1,-104
7,2,-86
7,5,-67
7,4,-56
7,5,-67
7,0,-79
7,0,-78
7,2,-85
7,0,-80
7,4,-58
7,4,-58
7,1,-104
7,4,-56
7,1,-104
7,5,-67
7,5,-66
7,1,-104
7,5,-66
7,4,-56
7,5,-66
7,6,-56
7,1,-104
7,6,-57
7,0,-80
7,2,-86
7,0,-80
7,1,-104
7,2,-86
7,5,-67
7,6,-58
7,0,-80
7,1,-104
7,2,-85
7,6,-56
7,0,-78
7,1,-103
7,4,-56
7,1,-103
7,5,-66
7,4,-56
7,6,-56
7,1,-104
7,0,-78
7,5,-66
7,5,-66
7,1,-104
7,6,-56
7,0,-77
7,2,-86
7,0,-78
7,1,-104
7,2,-86
7,5,-66
7,6,-58
7,6,-56
7,2,-85
7,0,-78
7,1,-104
7,2,-86
7,6,-57
7,0,-76
7,2,-86
7,4,-56
7,4,-56
7,4,-57
7,1,-104
7,4,-57
7,5,-66
7,5,-67
7,6,-58
7,1,-103
7,0,-77
7,5,-67
7,6,-56
7,1,-104
7,6,-58
7,2,-85
7,0,-79
7,4,-57
7,1,-104
7,5,-67
7,6,-57
7,6,-58
7,2,-86
7,0,-78
7,4,-57
7,2,-86
7,6,-57
7,0,-79
7,2,-86
7,4,-56
7,4,-56
7,4,-56
7,0,-78
7,0,-78
7,5,-67
7,6,-58
7,1,-103
7,0,-78
7,5,-66
7,6,-58
7,1,-103
7,6,-58
7,0,-79
7,2,-86
7,4,-56
7,1,-103
7,5,-66
7,6,-56
7,6,-56
7,2,-86
7,0,-77
7,4,-56
7,6,-56
7,2,-86
7,4,-57
7,4,-57
7,0,-77
7,6,-57
7,5,-66
7,6,-56
7,1,-104
7,0,-77
7,5,-65
7,6,-56
7,1,-103
7,6,-58
7,2,-86
7,4,-57
7,4,-57
7,0,-79
7,5,-66
7,2,-86
7,6,-58
7,2,-86
7,4,-58
7,6,-56
7,0,-77
7,4,-57
7,1,-104
7,6,-56
7,0,-79
7,5,-66
7,6,-56
7,1,-104
7,0,-76
7,5,-66
7,2,-86
7,6,-56
7,1,-104
7,6,-56
7,4,-56
7,4,-58
7,0,-79
7,5,-67
7,2,-86
7,6,-56
7,2,-86
7,5,-66
7,2,-86
7,4,-56
7,1,-103
7,1,-103
7,0,-80
7,6,-58
7,5,-66
7,6,-56
7,1,-103
7,0,-76
7,5,-66
7,2,-86
7,6,-58
7,5,-66
7,2,-86
7,4,-56
7,1,-104
7,0,-81
7,5,-66
7,2,-86
7,2,-86
7,6,-57
7,0,-77
7,5,-66
7,2,-86
7,0,-77
7,1,-104
7,6,-57
7,0,-77
7,6,-56
7,0,-76
7,5,-66
7,6,-57
7,5,-66
7,2,-85
7,5,-66
7,2,-86
7,6,-57
7,5,-66
7,2,-86
7,0,-76
7,4,-58
7,0,-75
7,5,-66
7,2,-86
7,2,-85
7,5,-66
7,2,-85
7,6,-56
7,0,-78
7,6,-56
7,5,-66
7,6,-57
7,5,-65
7,2,-86
7,2,-86
7,5,-65
7,2,-85
7,0,-76
7,4,-58
7,0,-77
7,5,-65
7,2,-85
7,2,-85
7,4,-56
7,0,-76
7,5,-65
7,2,-85
7,6,-56
7,6,-56
7,6,-56
7,6,-56
7,5,-65
7,6,-58
7,2,-86
7,1,-103
7,5,-65
7,2,-86
7,4,-56
7,6,-57
7,0,-76
7,5,-65
7,5,-65
7,1,-109
7,2,-88
7,0,-76
7,5,-65
7,5,-65
7,2,-86
7,1,-104
7,4,-56
7,0,-76
7,6,-56
7,6,-58
7,5,-65
7,6,-56
7,2,-86
7,2,-86
7,1,-104
7,5,-65
7,2,-88
7,4,-56
7,6,-56
7,5,-66
7,6,-56
7,2,-86
7,1,-104
7,2,-85
7,0,-76
7,5,-66
7,5,-66
7,2,-85
7,1,-103
7,4,-58
7,6,-58
7,6,-58
7,5,-66
7,6,-56
7,6,-56
7,2,-85
7,0,-77
7,5,-66
7,2,-86
7,0,-77
7,4,-58
7,6,-56
7,5,-66
7,6,-58
7,2,-85
7,0,-76
7,1,-103
7,2,-85
7,0,-77
7,5,-66
7,2,-85
7,1,-102
7,6,-57
7,6,-58
7,5,-66
7,6,-56
7,6,-58
7,2,-86
7,0,-76
7,1,-104
7,5,-66
7,2,-85
7,0,-76
7,4,-58
7,5,-67
7,6,-58
7,2,-85
7,0,-76
7,5,-66
7,2,-85
7,4,-56
7,5,-66
7,6,-57
7,6,-57
7,0,-76
7,2,-86
7,5,-66
7,2,-86
7,0,-75
7,6,-56
7,6,-56
7,5,-66
7,6,-57
7,0,-76
7,1,-103
7,2,-86
7,0,-76
7,5,-66
7,1,-103
7,4,-56
7,0,-76
7,5,-66
7,6,-57
7,6,-57
7,2,-86
7,0,-77
7,5,-66
7,5,-66
7,6,-57
7,2,-86
7,0,-76
7,6,-57
7,5,-66
7,1,-103
7,4,-58
7,5,-67
7,5,-66
7,2,-86
7,6,-57
7,2,-86
7,5,-66
7,5,-66
7,5,-67
7,6,-56
7,5,-66
7,5,-66
7,6,-56
7,2,-86
7,6,-57
7,5,-66
7,1,-103
7,2,-84
7,5,-66
7,5,-66
7,5,-66
7,2,-86
7,0,-76
7,2,-87
7,0,-76
7,0,-76
7,1,-104
7,5,-67
7,2,-84
7,2,-85
7,0,-76
7,1,-112
7,0,-76
7,1,-105
7,5,-66
7,1,-103
7,5,-66
7,5,-66
7,2,-86
7,0,-75
7,2,-86
7,2,-86
7,0,-75
7,6,-57
7,5,-66
7,2,-86
7,0,-75
7,1,-103
7,5,-66
7,2,-86
7,0,-76
7,1,-103
7,4,-57
7,6,-56
7,1,-103
7,0,-76
7,1,-103
7,6,-57
7,6,-56
7,2,-86
7,0,-76
7,2,-86
7,0,-77
7,1,-103
7,5,-66
7,2,-86
7,4,-57
7,4,-57
7,0,-77
7,6,-57
7,5,-65
7,2,-86
7,0,-76
7,4,-58
7,2,-85
7,1,-103
7,5,-66
7,4,-56
7,6,-57
7,0,-77
7,0,-77
7,1,-104
7,6,-57
7,5,-65
7,2,-86
7,0,-76
7,4,-56
7,4,-56
7,6,-57
7,5,-65
7,2,-86
7,4,-56
7,0,-75
7,1,-103
7,5,-65
7,2,-86
7,0,-76
7,4,-58
7,1,-103
7,5,-66
7,4,-56
7,1,-103
7,6,-58
7,5,-66
7,6,-56
7,2,-86
7,4,-58
7,0,-75
7,2,-86
7,4,-56
7,0,-76
7,6,-57
7,5,-66
7,4,-56
7,4,-56
7,0,-74
7,5,-66
7,6,-57
7,2,-86
7,0,-74
7,4,-57
7,6,-56
7,5,-66
7,6,-57
7,6,-58
7,4,-58
7,2,-86
7,4,-56
7,0,-75
7,4,-56
7,6,-56
7,4,-56
7,4,-58
7,5,-66
7,6,-56
7,2,-86
7,0,-74
7,5,-65
7,4,-56
7,0,-74
7,6,-57
7,6,-57
7,6,-56
7,4,-56
7,4,-58
7,4,-58
7,6,-56
7,4,-57
7,0,-74
7,1,-103
7,6,-58
7,6,-56
7,4,-57
7,2,-86
7,0,-73
7,4,-56
7,1,-104
7,0,-74
7,5,-67
7,1,-103
7,4,-56
7,4,-57
7,2,-86
7,4,-57
7,6,-56
7,4,-57
7,0,-76
7,5,-65
7,6,-57
7,4,-56
7,0,-76
7,1,-103
7,6,-58
7,4,-57
7,0,-74
7,5,-64
7,1,-103
7,6,-57
7,4,-57
7,4,-57
7,4,-58
7,0,-73
7,0,-73
7,5,-65
7,6,-57
7,4,-57
7,0,-74
7,0,-73
7,6,-58
7,4,-56
7,6,-56
7,0,-72
7,1,-102
7,6,-58
7,4,-57
7,6,-56
7,4,-57
7,4,-56
7,0,-74
7,0,-73
7,5,-65
7,6,-58
7,6,-58
7,4,-57
7,4,-56
7,0,-74
7,0,-73
7,6,-56
7,4,-57
7,5,-65
7,0,-74
7,6,-58
7,4,-56
7,6,-56
7,0,-73
7,4,-56
7,2,-86
7,2,-86
7,5,-66
7,2,-86
7,5,-66
7,1,-102
7,0,-75
7,4,-56
7,4,-57
7,2,-86
7,2,-86
7,0,-75
7,4,-56
7,5,-65
7,0,-74
7,4,-56
7,5,-65
7,0,-75
7,2,-86
7,2,-86
7,1,-103
7,5,-65
7,2,-86
7,1,-103
7,0,-76
7,1,-103
7,5,-65
7,0,-76
7,4,-57
7,4,-57
7,2,-86
7,1,-103
7,5,-65
7,0,-76
7,1,-104
7,4,-57
7,5,-64
7,0,-76
7,4,-57
7,5,-64
7,0,-76
7,2,-85
7,2,-86
7,1,-103
7,5,-64
7,2,-86
7,1,-103
7,1,-107
